ensid	gene_name	logFC	AveExpr	t	P.Value	adj.P.Val	B	ranks
ENSG00000075089	ACTR6	-0.184225077894107	3.31630602753815	-2.63710132407656	0.00862702361757814	0.0205536406119709	-3.722894294016	-2.06413901302392
ENSG00000075131	TIPIN	-0.588971336308475	2.77448723887735	-5.39414533735436	1.07274001417805e-07	8.66298327569422e-07	6.9683289621401	-6.96950551949635
ENSG00000075142	SRI	0.2715309360998	8.06031204842681	2.67441703272034	0.00773574783103937	0.0186966714949592	-3.76137003897375	2.11149769577266
ENSG00000075151	EIF4G3	0.242467440228344	5.72063852066473	4.56241575880594	6.39725411867837e-06	3.47474520510174e-05	2.84208443335209	5.19400639742254
ENSG00000075188	NUP37	-0.11181904391545	4.19557259767104	-1.22496401376034	0.22117651733161	0.312584425849337	-6.50418960583616	-0.655260984666946
ENSG00000075213	SEMA3A	-1.25475747601209	1.91712265873953	-7.58593255240321	1.66972854487193e-13	3.58599419032897e-12	20.0204164849555	-12.7773541282816
ENSG00000075218	GTSE1	-0.379541601713031	2.84193863576753	-3.48100339448303	0.000544129770784545	0.00182544658762525	-1.15150649773677	-3.26429751203979
ENSG00000075223	SEMA3C	-0.83808321929085	5.09899237276016	-6.97747252063461	9.78232329350234e-12	1.59711400710242e-10	15.8482977514114	-11.0095579883902
ENSG00000075234	TTC38	0.509767491175728	4.59438920502877	6.84320359974928	2.31754139696675e-11	3.54838874176728e-10	15.0218381185743	10.6349724995508
ENSG00000075239	ACAT1	-0.66150421003771	4.96815554142403	-7.63190157394755	1.21481415505657e-13	2.66260636724728e-12	20.1400192187993	-12.91549015631
ENSG00000075240	GRAMD4	0.0728101896628668	4.12152082649416	1.06608972734276	0.286907383705457	0.384626151886586	-6.69106161870096	0.542258274823808
ENSG00000075275	CELSR1	-0.584972968410101	4.08608886065086	-6.40440965035327	3.53862950981734e-10	4.51140017187868e-09	12.393108741961	-9.45116490508352
ENSG00000075292	ZNF638	0.0298515617418627	6.61809375884955	0.548655494407028	0.583491455489258	0.672093824392419	-7.17960461588679	0.233965499277628
ENSG00000075303	SLC25A40	-0.0592271941088567	2.89143036852794	-0.729814349454031	0.465851944915379	0.564546827856767	-6.84650168945777	-0.331752087007176
ENSG00000075336	TIMM21	-0.458430613978275	2.87872330015658	-5.37820589528717	1.16636832167578e-07	9.34763878552323e-07	6.87263429346758	-6.93316428421491
ENSG00000075391	RASAL2	-0.17621785882343	5.30805975639931	-2.77269004205633	0.00577102598239833	0.0144517587485436	-3.51338935309458	-2.23874697039991
ENSG00000075399	VPS9D1	0.334581171386308	2.83967030005659	3.99683369037662	7.40606664749678e-05	0.000310550155192677	0.71681490039003	4.13041238403518
ENSG00000075407	ZNF37A	-0.215331387916951	2.55980222140717	-2.88203497708469	0.00412438212936164	0.0108066627322144	-2.97707314529997	-2.38464110357648
ENSG00000075413	MARK3	0.0373474169293537	6.38685169064976	0.735513703541742	0.462378131153051	0.561247975388985	-7.06148420163402	0.335002714691662
ENSG00000075415	SLC25A3	-0.047614136099285	7.21340654529035	-0.602326400998224	0.547235139351368	0.640118242983735	-7.13835745625573	-0.26182602324624
ENSG00000075420	FNDC3B	-0.193294697179255	7.24138075515189	-2.80598037333315	0.00521573826154302	0.0132568406965351	-3.4244071430339	-2.28268421068482
ENSG00000075426	FOSL2	0.150881437422743	4.78772697942324	1.70839780790814	0.0881950066049035	0.146696973932564	-5.85625056680887	1.05455600291042
ENSG00000075461	CACNG4	-0.180243820528852	1.02435263869001	-0.980347386365001	0.327397800709111	0.427571754657421	-6.51697511597779	-0.48492424228237
ENSG00000075539	FRYL	0.304019517641056	6.29664509469446	4.44856868879995	1.0704500347655e-05	5.53638438668836e-05	2.34726550980975	4.97043359939435
ENSG00000075568	TMEM131	0.131423255513733	5.0647042380051	3.33085932435457	0.000931050863638772	0.00294611376543417	-1.8397241306158	3.03102659270904
ENSG00000075618	FSCN1	-1.2217760227292	4.27643816209293	-8.94454336118636	7.65520395380521e-18	2.85794280942061e-16	29.6849642959917	-17.1160432341189
ENSG00000075624	ACTB	0.106886883852441	13.4370546435477	1.10814008005011	0.268344226303759	0.365293872330854	-6.53752553472132	0.571307744559517
ENSG00000075643	MOCOS	-0.0721248263769556	3.74524989072629	-0.679153931882373	0.497360570469152	0.594846322735277	-6.9822717794834	-0.303328647506833
ENSG00000075651	PLD1	0.421362148398226	5.39836056932899	4.93555199749098	1.09686224093946e-06	7.15900763317129e-06	4.53676709484078	5.95984791368024
ENSG00000075702	WDR62	-0.28912489136947	3.71103670707251	-2.63894851531161	0.00858082558730401	0.0204566297526192	-3.76508048070876	-2.06647092534927
ENSG00000075711	DLG1	-0.0751719272795128	6.63521699249657	-1.27460823251022	0.203051235073665	0.292160050465705	-6.51981944774953	-0.692394364538651
ENSG00000075785	RAB7A	-0.101883545556207	7.27595080364768	-1.48886064672718	0.137166511475221	0.211911998314436	-6.21452659560243	-0.862751906535846
ENSG00000075790	BCAP29	-0.274712393400975	4.84259718439465	-3.09918665767107	0.00205194101634362	0.00589048811560899	-2.55658576439727	-2.68783512730518
ENSG00000075826	SEC31B	0.051630248878115	2.83249155869099	0.569084341528274	0.569559308986171	0.65977806905364	-6.93337885349135	0.244461045554521
ENSG00000075856	SART3	-0.017593280984693	5.8137546441998	-0.357134567786192	0.72114461707353	0.78936861915789	-7.26641370437071	-0.141977633894913
ENSG00000075884	ARHGAP15	-0.45766432641262	1.67867091007699	-3.79968769812013	0.000163080081393453	0.000629826521243681	0.0700528795619384	-3.78759908046296
ENSG00000075886	TUBA3D	-0.0365760015837727	1.38062082222463	-0.369227403457351	0.712117516110184	0.782546721000202	-6.91269213524691	-0.147448331662529
ENSG00000075914	EXOSC7	0.0365117070169725	4.88394867088211	0.553240557448927	0.580350684815079	0.669543435303758	-7.14810042076522	0.236309498754332
ENSG00000075945	KIFAP3	-0.0508794619125252	4.45014027201893	-0.68145208710202	0.495906979094636	0.593456369896349	-7.0429376546723	-0.304599779668235
ENSG00000075975	MKRN2	0.0249906343458717	2.94144623658679	0.441984649069103	0.658695054101667	0.737701575515092	-7.02483452482296	0.181315597503405
ENSG00000076003	MCM6	-0.524063454174092	3.89621802231232	-6.64660426302443	8.00073462886525e-11	1.13428136510495e-09	13.8497508195088	-10.0968701341812
ENSG00000076043	REXO2	-0.45622384555594	5.03909488120619	-6.07752611402195	2.45284036972231e-09	2.70627476418384e-08	10.4571595972339	-8.61033071465728
ENSG00000076053	RBM7	-0.234268839905764	3.8902536427525	-3.72602576166901	0.000217146984409848	0.000812171055398329	-0.394714679216076	-3.6632461974473
ENSG00000076067	RBMS2	-0.153155620305048	4.92858852690426	-1.61034623250827	0.10796540071075	0.173699991088186	-5.99505777362254	-0.96671539903019
ENSG00000076108	BAZ2A	0.025303479349235	6.89991391074427	0.440788307974169	0.659560402326901	0.738559938618406	-7.22863757992155	0.180745425749074
ENSG00000076201	PTPN23	0.259119087098174	4.45420158393063	4.81166474042379	1.99533031091015e-06	1.22453147847636e-05	4.00886424801237	5.69998520006182
ENSG00000076242	MLH1	0.0394500267961266	5.70685804011815	0.517240781563137	0.605221175843176	0.691893147845624	-7.1930665967134	0.218085885025996
ENSG00000076248	UNG	-0.242377348477755	4.60462837969463	-2.90576970623976	0.00382905060975909	0.0101359883784689	-3.1161865936302	-2.41690889340842
ENSG00000076258	FMO4	0.186756012942298	2.27392241602794	2.16025450961572	0.0312364671853404	0.0615713538324203	-4.74235013404178	1.5053380903092
ENSG00000076321	KLHL20	0.325095030580349	4.31171033972693	6.25328529352023	8.74955923431236e-10	1.0408397602156e-08	11.4898542967174	9.05801382434082
ENSG00000076344	RGS11	0.481576585847742	0.438798951720991	3.62110750131158	0.000323855802936468	0.00115828995461869	-0.576928332311792	3.48964831673358
ENSG00000076351	SLC46A1	-0.374933866063376	1.98953448752877	-3.68881673863978	0.000250491910308277	0.000920744796669743	-0.363240819850603	-3.60120629520674
ENSG00000076356	PLXNA2	0.964687478767594	4.4691020576335	10.7064917787486	3.50169151689767e-24	2.48221170818063e-22	44.0704330133866	23.4557221159368
ENSG00000076382	SPAG5	-0.377254625905981	4.47808220618706	-4.42724478567172	1.17737233094401e-05	6.02676878728198e-05	2.30390293799585	-4.92908617462163
ENSG00000076513	ANKRD13A	0.0688798410478131	4.49105556803251	1.02237175329227	0.307108786407001	0.40592652478414	-6.75329112155678	0.512707758179239
ENSG00000076554	TPD52	0.854003699515692	6.33300176160175	7.61987447053641	1.32041993220499e-13	2.87159286227104e-12	20.043620172932	12.8792879284637
ENSG00000076555	ACACB	0.527258707063497	3.72667907041635	6.04536654395992	2.95435702057772e-09	3.21875473059052e-08	10.3686454361239	8.52953702334439
ENSG00000076604	TRAF4	0.351399502651055	5.65429451380184	4.61073529026846	5.1247269418431e-06	2.86126329753952e-05	3.05419663733362	5.29032926994246
ENSG00000076641	PAG1	-0.00356062869282303	1.31683676298934	-0.0348896609544875	0.972181913970772	0.981858771025115	-6.979241093835	-0.012252462602924
